Link,Title,Location,Salary,Summary
https://kr.indeed.com/viewjob?jk=bfe0f5ac4f32ec89,추천 통계분석/데이터사이언티스트,카카오 4.0 성남 판교역,,기능 기계학습 모델링 지원자격 개발 경력 3년 이상 숙련된 데이터분석 능력 데이터 사이언스를 위한 언어( Python/R) 를 하나 이상 능숙하게 다룰 수 있으신 분 분석 결과를 설득력있게 전달할 수 있는 분 우대사항...
https://kr.indeed.com/viewjob?jk=e5ca14de265f7fc9,Data Analyst,레이니스트 서울,,"가지신 분 Business Intelligence 시스템 및 비즈니스 리포팅 툴의 활용 능력 프로그래밍 언어( Python/R, etc)를 활용하여 데이터 분석이 가능하신 분 더 나은 데이터 기반 서비스를 만들기 위해 동료들과..."
https://kr.indeed.com/viewjob?jk=233bbfd9781e846d,"Engr, Tech Supp 3",KLA-Tencor 대한민국,,background Excel macro/code development for log analysis Python Database development for production Open to NCG (New College...
https://kr.indeed.com/viewjob?jk=7e9a745cd8bdcbe3,"Design Consultant, Staff",Synopsys 대한민국,,"industry DFT, MBIST, and ATPG tools •Experience scripting... Python and Tcl. Experience with Verilog or SystemVerilog RTL..."
https://kr.indeed.com/viewjob?jk=1a75ce748c5f24e9,TOAST CAM 임베디드 개발,NHN 4.4 성남 판교역,,"또는 석사 학위 또는 그에 준하는 실무 경험자 (신입 지원가능) - 임베디드 환경에서 영상 처리 경험자 - Python, C++ 개발 경험 - 딥러닝 프레임워크, 컴퓨터 비젼 경험자 - Visual Object..."
https://kr.indeed.com/viewjob?jk=523d99b590b39356,2021년 취업연계형 부경대학교 교육 수강생,부경대학교 산학협력단 부산 남구,,게임>빅데이터·AI(인공지능)>공간빅데이터전문가|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>데이터분석|인터넷·IT·통신·모바일·게임>빅데이터...
https://kr.indeed.com/viewjob?jk=1beb78debef6c612,[청년 디지털 일자리] 백엔드 개발자,에이치엠 대구 동구,"월급 2,000,000원 - 2,200,000원","주5일) - 월 200만원 (경력자는 면접 후 협의) - 근무지역 (대구 동구 용계동, 대구 동구 율하동) Python, MySQL 활용 가능자 [우대사항] - 정보처리기사 - 컴퓨터공학 관련 전공 상세모집요강 접수기간..."
https://kr.indeed.com/viewjob?jk=07375dc4e800dfa9,추천 시스템 소프트웨어 엔지니어,카카오 4.0 성남 판교역,,"관련 업무 경험자 우대사항 운영체제, 네트워크, 컴파일러, 데이터베이스에 대한 이해가 깊으신 분 Python, C++, GPU 프로그래밍 숙련자 대용량/실시간 서비스 개발/운영 경험이 많으신 분 ICPC/TopCoder..."
https://kr.indeed.com/viewjob?jk=84fd9f9deb6105b0,"웹개발, Python 외 신입/경력 계약직",쿠바로엠앤씨 서울 강서구,,"주식회사 쿠바로엠앤씨 웹개발, Python 외 신입/경력 계약직 채용 모집... 게임>웹프로그래머>웹개발|인터넷·IT·통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임>웹프로그래머>백엔드|인터넷·IT·통신..."
https://kr.indeed.com/viewjob?jk=b9f6d0688351f5f7,[진행중]우리은행 빅데이터사업부 전문직(데이터 분석가) 채용공고,우리은행 4.5 서울 회현동,,ML/DL 기술을 활용한 분석모델 개발 및 서비스를 적용해 본 경험이 있는자 - 데이터 분석을 위한 언어( Python/R)를 하나 이상 능숙하게 다룰 수 있는자 우대사항 - 금융분야 ML/DL 관련 업무 경력 2년...
https://kr.indeed.com/viewjob?jk=c28c66c7635ac275,감시/제어 프로그램 개발자,파워켐텍 대전 유성구,"월급 2,500,000원","채용담당자 정보보기] 주황색 부분을 클릭하시면 확인하실 수 있습니다. [기타 우대내용] - C/C++, Python 활용 및 사용 가능자 - 임베디드, 리눅스 활용 및 사용 가능자 - 산업용 프로토콜 활용 및 사용 가능자..."
https://kr.indeed.com/viewjob?jk=097c35ed002a62e5,NAVER IDC 서버 운영/관리(평촌),NIT Service 안양 동안구,,"Web, WAS에 대한 지식과 System application 운영 경험 - Shell script, python 활용 가능 - 해외 데이터센터 인프라 구축 또는 운영 경험 - 국가보훈대상자 및 장애인은 법령에 의거 우대..."
https://kr.indeed.com/viewjob?jk=4ec305f59ce64060,게임이상탐지 분석/개발,Nexon 성남 분당구,,"기법 적용에 필요한 프로그래밍 능력 ( Python) - SQL 활용 능력... 대시보드 개발 능력 솔루션 개발자 - 한 가지 이상의 개발 언어( Python, Java, Scala)에 숙련된 프로그래밍 능력 - Linux..."
https://kr.indeed.com/viewjob?jk=fb617eeb80ea6fa9,AI/빅데이터/클라우드 분야 (인재 Pool),LG유플러스 3.8 서울,,"Science를 위한 언어(R/ Python) 및 Tool(scikit-learn/Tensorflow 등) 능숙자 . Deep Learning Model 구현 경험자 . Java, Python등을 이용하여 분석을 위한 Data..."
https://kr.indeed.com/viewjob?jk=de567c4b6b588c4c,NAVER IDC 서버 운영/관리(춘천),NIT Service 춘천 동면,,"Web, WAS에 대한 지식과 System application 운영 경험 - Shell script, python 활용 가능 - 해외 데이터센터 인프라 구축 또는 운영 경험 - 국가보훈대상자 및 장애인은 법령에 의거 우대..."
https://kr.indeed.com/viewjob?jk=402e13c4771f01e6,[수시] ZUM 데이터 분석(경력),미래에셋제5호기업인수목적 서울 서초구,,"비즈니스의 이해 능력 - 데이터 분석 업무를 수행할 수 있는 하나 이상의 언어 스킬 필수 (예. SQL, Python, R 등) - 복잡한 분석 결과에 대한 문서화 기술역량을 보유한 분 - 분석결과에 대한 명확한 의사소통과..."
https://kr.indeed.com/viewjob?jk=55a19c92c845685e,Developer / Designer recruit,마이뮤직테이스트 서울 논현동,,"language (i.e Python, Ruby, Java, .Net... High proficiency in Python... knowledge... least one Python web framework..."
https://kr.indeed.com/viewjob?jk=1a2885a205ae2400,"Python, 데이터분석 외 경력 정규직",에임즈인터내셔널코리아 서울 강남구,,데이터 예측 알고리즘 개발 경력 - Python 개발 능력 보유 -학사 이상... 수 있습니다. 인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>데이터분석...
https://kr.indeed.com/viewjob?jk=94e6b51a16f4a0f6,Perception Software Engineer - Autonomou...,NVIDIA 대한민국,,work experience. Strong programming skills in C++ and python. Hands-on experience in developing algorithms for state...
https://kr.indeed.com/viewjob?jk=1b62babbbf2d717a,경험최적화 - 데이터 사이언티스트/분석가,Nexon 성남 분당구,,피처 탐색 등) - 게임 내 행동 패턴 로그 분석과 패턴 식별 및 이를 통한 서비스 개선 지원자격 - Python을 사용한 데이터 분석 및 모델 개발 경험 - 머신러닝 라이브러리 활용 경험 - 셀프 모티베이션과 원활한...
https://kr.indeed.com/viewjob?jk=ef0efe8e091dde50,Marketing Data Engineer,네오위즈 대한민국,,데이터의 특성을 잘 파악하여 주요지표 모니터링 시스템 구축 가능) 3. 소통 능력이 뛰어나신 분 1. Python 혹은 Bash script로 배치 스크립트 작성이 가능하신 분 (+a 배치에 대한 잠재적 오류사항을...
https://kr.indeed.com/viewjob?jk=c0435086bf1b4bc9,2021년 경력직(임원급 포함) 컨설턴트,페니로이스 서울 종로구,,"경험자 ○ 4년제 대학교 졸업이상 (석/박사 졸업자 우대) ○ 해외 학위나 영어 능통자 우대 ○ SAS, R, Python등 분석 Package 활용 가능자 및 분석 플랫폼 기반 프로젝트 수행자 ○ 금융권 관련 업무 종사자나..."
https://kr.indeed.com/viewjob?jk=914ac3d9f813b8db,[상시 ] Data Scientist (대리급/과-차장급/정규직),라이나생명보험 서울 종로구,,"이상 3년 이상의 R, SQL, Python 등 프로그래밍 언어 활용 경험... 바일·게임>데이터베이스·DBA>SQL|인터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>웹프로그래머> Python"
https://kr.indeed.com/viewjob?jk=71c47ac87bb4087e,기술 인턴 인공지능 응용 연구/개발 인턴,써로마인드로보틱스 서울 관악구,,"6개월) (협의) *모집 절차: 서류 à인터뷰(오프라인) *지원 자격: 프로그래밍 언어 활용 능력: Python, C, C++ 중 1가지 이상 데이터구조, 알고리즘 과목 이수 머신러닝과 딥러닝의 기본 개념 이해 머신러닝..."
https://kr.indeed.com/viewjob?jk=810816c790317a08,보안,NHN 4.4 성남 판교역,,"보안 설계/적용/운영 경험 - Python, Script Language... 보안 위협 및 비정상 행위 분석 경험 - JAVA&Spring/ Python 개발 경력 3년 이상 - Linux 이론 지식 및 활용 경험..."
https://kr.indeed.com/viewjob?jk=93057adc9103ac83,[베스파] 데이터 분석(Data Analyst),베스파 서울 강남구,,분 - 게임을 일로 접근할 수 있는 마음을 가지신 분 ▣우대사항 - 전공 : 통계학/컴퓨터공학/심리학 - Python 또는 R 활용 역량을 보유하신 분 - 게임 회사에서의 데이터 분석 경험이 있으신 분 - BigQuery...
https://kr.indeed.com/viewjob?jk=1047eb1b2d56de60,[청년디지털일자리][포티투마루] 인공지능 B2B서비스 신입/경력 기획자,포티투마루 서울 관악구,,"Voice UX 기획 경험 - 데이터베이스나 분석/개발 tool 1가지 이상 활용 능력 (MySql, R, Python, Java 등) - 외국어 (영어,스페인어,프랑스어,독일어 등) 비즈니스 회화 가능 * 대표적인 과제..."
https://kr.indeed.com/viewjob?jk=7268328c0d71d81c,Junior Full-Stack Developer,Asiance 서울,,"React 혹은 WordPress 등의 CMS도 사용. • Python, Node.js, Java, PHP for backend development. • Python, Node.js, Java, PHP 등을 사용하여 백엔드..."
https://kr.indeed.com/viewjob?jk=98c2229e57d4ee1f,전기전자컴퓨터공학부(바이오컴퓨팅연구실) 위촉연구원,광주과학기술원 광주 북구,,"국가보훈대상자(취업보호대상자) 및 장애인은 관련 법령에 의거하여 우대 ② 컴퓨터 프로그램밍 (Matlab, Python, C++등) 가능자 ③ 뇌파 측정 및 분석 2년 이상 경력 ➃ 딥러닝 기술 개발 경험 결격사유..."
https://kr.indeed.com/viewjob?jk=89bccf4060ac7546,M&E Specialist Solutions Architect,Amazon Web Services Korea LLC 서울,,"Linux-based scripting language (e.g. Perl, Ruby, Bash, Python) · Experience with cloud-based services (S3, EC2, Cloudfront..."
https://kr.indeed.com/viewjob?jk=f9eeef2ae18870e6,DGIST-ETH 마이크로로봇연구센터 계약직 연구원 공개 초빙 공고,대구경북과학기술원 대구 현풍면,,"Fluorescence imaging 경험자 우대 MATLAB, Python 등을 사용한 기본적인 프로그래밍 경 험자 우대 급여수준 : 관련... 우대 사항 MATLAB, Python 등을 사용한 기본적인 프로그래밍..."
https://kr.indeed.com/viewjob?jk=092d062a6faa7139,데이터 분석가 모집,카카오 4.0 성남 판교역,,"이터 분석 지원자격 데이터 분석 업무를 수행할 수 있는 하나 이상의 언어 스킬 필수 (예. SQL, Python, R 등) 데이터 기반 프로젝트 경험이 있으신 분 (예: 통계 분석 프로젝트) 어떤 일이라도 중요하게 여기..."
https://kr.indeed.com/viewjob?jk=5a299cf580491445,게임 데이터 분석가,쿡앱스 성남 분당구,,"데이터를 기반으로 한 커뮤니케이션 능력을 갖추신 분 수리적 직관 및 통찰력을 가지고 계신 분 우대사항 R, Python,Scala,SQL등의 툴을 이용한 데이터 분석 업무경험이 있으신 분 데이터 마이닝 및 머신러닝 관련 지식을..."
https://kr.indeed.com/viewjob?jk=c2c76ec2dcddb7e5,"Principal, Operations Research (Logistic...",Coupang 3.0 서울,,"data and knowledge of programming languages (C++, Java, and Python... ability to implement models and tools through..."
https://kr.indeed.com/viewjob?jk=6e4170888fdd92a5,SOFTWARE ENGINEER - BACKEND,"ODK Media, Inc. 서울 강남구",,"Python, Django, REST, Go PostgreSQL, MySQL, Redis AWS, Kubernetes, CDN Qualifications Minimum Available development Python..."
https://kr.indeed.com/viewjob?jk=5123207a169f90eb,Software Developer - Front-End / Back-En...,AITRICS 서울,,"purpose programming languages including C++, Java, Javascript, Python. Eager to learn a new programming language and machine..."
https://kr.indeed.com/viewjob?jk=d017610d9828199c,"드론 데이터 스타트업, 엔젤스윙 엔지니어",엔젤스윙 서울 관악구,,"Ruby on Rails, Python, C++, AWS AWS, GCP... 기반 웹서비스 개발 경험 디버깅, 최적화 스킬 Javascript, Python, C++ 등 개발언어 중 자신있는 언어가 1가지 이상 있으신 분..."
https://kr.indeed.com/viewjob?jk=6b65a5a35da64ed3,[카카오 클라우드] 클라우드 개발자(Monitoring as a Serv...,카카오 4.0 성남 판교역,,"요구사항이 정해진 시스템에 대해 전반적인 설계와 협업을 통한 개발이 가능하신 분 java, golang, python 중 한 가지 언어를 능숙하게 사용할 수 있으신 분 업무 내용에 정리된 Opensource 중 2가지 이상을..."
https://kr.indeed.com/viewjob?jk=1ce368e5c2440cef,Cloud Support Eng. II (Net),Amazon Web Services Korea LLC 서울,,"mail services and SMTP · Experience with scripting (i.e. Bash, Python, PowerShell etc.) · Good understanding of networking..."
https://kr.indeed.com/viewjob?jk=bfe0f5ac4f32ec89,추천 통계분석/데이터사이언티스트,카카오 4.0 성남 판교역,,기능 기계학습 모델링 지원자격 개발 경력 3년 이상 숙련된 데이터분석 능력 데이터 사이언스를 위한 언어( Python/R) 를 하나 이상 능숙하게 다룰 수 있으신 분 분석 결과를 설득력있게 전달할 수 있는 분 우대사항...
https://kr.indeed.com/viewjob?jk=9fb50d6eec9e7045,인간중심 지능형 시스템 연구실 위촉연구원,광주과학기술원 광주 북구,,"및 인간 대상 연구 수행) 공학 학사학위 이상 C#기반 SW개발 가능자 우대사항 ① 이외 개발언어 ( Python, C++, JAVA, MFC, QT 등) 기반 SW(앱/웹 포함) 개발 가능자 ② 인간대상연구 경험자..."
https://kr.indeed.com/viewjob?jk=104fed807d72fb59,모바일 게임플랫폼 백엔드 개발자 (주니어),데브시스터즈 서울 강남구,,백엔드|인터넷·IT·통신·모바일·게임>웹프로그래머>JAVA|인터넷·IT·통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임>응용프로그래머>JAVA|인터넷·IT·통신·모바일·게임>응용프로그래머> Python
https://kr.indeed.com/viewjob?jk=5fe42f52f4cee6d6,생물정보학 전문가 (BI) 경력직,아이엠비디엑스 서울 금천구,,"[직무내용] ㆍ알고리즘 개발( Python) ㆍBI파이프라인 구축 ㆍ분석정밀도향상 ㆍ필수프로그래밍 스킬 : bash, python, R BI 파이프라인 구축, 분석정밀도 향상 [근무시간 및 형태] 주 5일 근무 (오전) 9시..."
https://kr.indeed.com/viewjob?jk=6fe5311eacbea17a,데이터 인프라 담당자 모집,카카오 4.0 성남 판교역,,"어링 5년 이상 업무 경험 보유자 하둡 에코시스템 기반 대용량 데이터의 수집, 가공이 가능한 분 Java, python, go, bash 등 언어 중 하나 이상 활용 가능하신 분 #우대사항 데이터 분석가, 머신러닝 전문가..."
https://kr.indeed.com/viewjob?jk=85929aac498299cc,데이터 사이언스 전문가 및 머신러닝 전문가 모집,카카오 4.0 성남 판교역,,명시해 주시기 바랍니다. 지원자격 개발 경력 2년 이상 머신 러닝/데이터 사이언스를 위한 언어(R/ Python/Scala) 및 도구(scikit-learn/Spark MLlib/Tensorflow/Pytorch 등)를...
